Gene	Co-expression	Co-translation	Interactome
Zm00001d027430	0	0	0
Zm00001d002523	0	0	0
Zm00001d006578	0	0	0
Zm00001d013209	0	0	0
Zm00001d016441	0	0	0
Zm00001d052751	0	0	0
Zm00001d005159	0	0	0
Zm00001d008443	0	0	0
Zm00001d008548	0	0	0
Zm00001d028661	0	0	0
Zm00001d028919	0	0	0
Zm00001d035736	0	0	0
Zm00001d042676	0	0	0
Zm00001d047764	0	0	0
Zm00001d028836	1	0	0
Zm00001d013860	1	0	0
Zm00001d007039	0	0	0
Zm00001d013393	0	0	0
Zm00001d043506	0	0	0
Zm00001d016837	0	0	0
Zm00001d041135	0	0	0
Zm00001d044393	0	0	0
Zm00001d039045	0	0	0
Zm00001d049294	0	0	0
Zm00001d025106	0	0	0
Zm00001d003329	0	0	0
Zm00001d024951	0	0	0
Zm00001d007793	0	0	0
Zm00001d008856	0	0	0
Zm00001d033523	0	0	0
Zm00001d042365	0	0	0
Zm00001d039904	0	0	0
Zm00001d005006	0	0	0
Zm00001d002432	0	0	0
Zm00001d012865	0	0	0
Zm00001d007891	0	0	0
Zm00001d028009	0	0	0
Zm00001d039458	0	0	0
Zm00001d010940	0	0	0
Zm00001d032185	0	0	0
Zm00001d028549	0	0	0
Zm00001d012659	0	0	0
Zm00001d026701	0	0	0
Zm00001d006090	0	0	0
Zm00001d006918	0	0	0
Zm00001d008405	0	0	0
Zm00001d010495	0	0	0
Zm00001d052878	0	0	0
Zm00001d023538	0	0	0
Zm00001d013609	0	0	0
Zm00001d015211	0	0	0
Zm00001d043514	0	0	0
Zm00001d019936	0	0	0
Zm00001d034178	0	0	0
Zm00001d053989	0	0	0
Zm00001d006428	0	0	0
Zm00001d007090	0	0	0
Zm00001d007121	0	0	0
Zm00001d010115	0	0	0
Zm00001d011605	0	0	0
Zm00001d026555	0	0	0
Zm00001d000184	0	0	0
Zm00001d007111	0	0	0
Zm00001d022258	0	0	0
Zm00001d023795	0	0	0
Zm00001d024938	0	0	0
Zm00001d042005	0	0	0
Zm00001d046928	0	0	0
Zm00001d048480	0	0	0
Zm00001d009337	0	0	0
Zm00001d022509	0	0	0
Zm00001d029498	0	0	0
Zm00001d043915	0	0	0
Zm00001d045418	0	0	0
Zm00001d048535	0	0	0
Zm00001d003572	0	0	0
Zm00001d005338	0	0	0
Zm00001d007053	0	0	0
Zm00001d010198	0	0	0
Zm00001d011140	0	0	0
Zm00001d012627	0	0	0
Zm00001d013360	0	0	0
Zm00001d023565	0	0	0
Zm00001d026369	0	0	0
Zm00001d028309	0	0	0
Zm00001d029548	0	0	0
Zm00001d041397	0	0	0
Zm00001d045756	0	0	0
Zm00001d048092	0	0	0
Zm00001d027337	1	1	0
Zm00001d027803	1	1	0
Zm00001d052845	0	1	0
Zm00001d027637	1	1	0
Zm00001d025034	1	1	0
Zm00001d048055	1	1	0
Zm00001d030230	1	1	0
Zm00001d002662	1	1	0
Zm00001d031118	1	1	0
Zm00001d025908	1	1	0
Zm00001d031326	0	1	0
Zm00001d039489	0	1	0
Zm00001d044672	1	1	0
Zm00001d010656	1	1	0
Zm00001d005301	1	1	0
Zm00001d042713	1	1	0
Zm00001d003779	1	1	0
Zm00001d036801	1	1	0
Zm00001d006456	1	1	0
Zm00001d046722	1	1	0
Zm00001d007862	1	1	0
Zm00001d004020	1	1	0
Zm00001d013566	1	1	0
Zm00001d012655	0	1	0
Zm00001d024878	0	1	0
Zm00001d007972	1	1	0
Zm00001d034577	1	1	0
Zm00001d044420	1	1	0
Zm00001d050061	1	1	0
Zm00001d013624	1	1	0
Zm00001d023801	1	1	0
Zm00001d025710	1	1	0
Zm00001d019905	1	1	0
Zm00001d031074	1	1	0
Zm00001d006473	1	1	0
Zm00001d045554	1	1	0
Zm00001d013346	1	1	0
Zm00001d015839	1	1	0
Zm00001d050558	1	1	0
Zm00001d041323	0	1	0
Zm00001d043451	1	1	0
Zm00001d018384	0	1	0
Zm00001d037781	1	1	0
Zm00001d034360	1	1	0
Zm00001d002950	1	1	0
Zm00001d020526	1	1	0
Zm00001d034206	1	1	0
Zm00001d023839	1	1	0
Zm00001d040169	1	1	0
Zm00001d049163	1	1	0
Zm00001d026421	1	1	0
Zm00001d013006	0	1	0
Zm00001d041334	1	1	0
Zm00001d015802	1	1	0
Zm00001d031317	0	1	0
Zm00001d015245	0	1	0
Zm00001d041900	1	1	0
Zm00001d041004	1	1	0
Zm00001d052021	1	1	0
Zm00001d023957	0	1	0
Zm00001d008327	1	1	0
Zm00001d008321	1	1	0
Zm00001d030841	1	1	0
Zm00001d004090	0	1	0
Zm00001d014867	0	1	0
Zm00001d031678	1	1	0
Zm00001d024701	0	1	0
Zm00001d032029	1	1	0
Zm00001d028947	1	1	0
Zm00001d043691	1	1	0
Zm00001d031311	1	1	0
Zm00001d040293	1	1	0
Zm00001d006443	1	1	0
Zm00001d014319	1	1	0
Zm00001d013976	0	1	0
Zm00001d015863	1	1	0
Zm00001d049648	1	1	0
Zm00001d002190	1	1	0
Zm00001d053591	1	1	0
Zm00001d010611	1	1	0
Zm00001d016521	0	1	0
Zm00001d051849	0	1	0
Zm00001d009888	1	1	0
Zm00001d019852	1	1	0
Zm00001d038131	1	1	0
Zm00001d029948	1	1	0
Zm00001d019719	0	1	0
Zm00001d023630	1	1	0
Zm00001d003927	0	1	0
Zm00001d024698	0	1	0
Zm00001d010202	0	1	0
Zm00001d012826	0	1	0
Zm00001d048301	1	1	0
Zm00001d050923	1	1	0
Zm00001d004012	1	1	0
Zm00001d001844	0	1	0
Zm00001d012287	0	1	0
Zm00001d040381	1	1	0
Zm00001d008742	1	1	0
Zm00001d035212	0	1	0
Zm00001d047789	0	1	0
Zm00001d006520	0	1	0
Zm00001d011093	0	1	0
Zm00001d021883	1	1	0
Zm00001d050329	1	1	0
Zm00001d035081	0	1	0
Zm00001d017216	1	1	0
Zm00001d026437	0	1	0
Zm00001d013058	1	1	0
Zm00001d023710	1	1	0
Zm00001d031437	1	1	0
Zm00001d013449	0	1	0
Zm00001d003220	1	1	0
Zm00001d020424	1	1	0
Zm00001d019052	0	1	0
Zm00001d031005	1	1	0
Zm00001d046629	0	1	0
Zm00001d024873	1	1	0
Zm00001d054080	0	1	0
Zm00001d015004	0	1	0
Zm00001d046097	0	1	0
Zm00001d014179	0	1	0
Zm00001d038475	0	1	0
Zm00001d044310	0	1	0
Zm00001d010672	0	1	0
Zm00001d020032	0	1	0
Zm00001d051112	1	1	0
Zm00001d028813	0	1	0
Zm00001d021362	0	1	0
Zm00001d032332	0	1	0
Zm00001d020437	0	1	0
Zm00001d037787	1	1	0
Zm00001d027589	0	1	0
Zm00001d011078	1	1	0
Zm00001d030048	0	1	0
Zm00001d006540	0	1	0
Zm00001d047581	0	1	0
Zm00001d002815	0	1	0
Zm00001d017179	0	1	0
Zm00001d029833	0	1	0
Zm00001d026280	0	1	0
Zm00001d042131	1	1	0
Zm00001d026435	0	1	0
Zm00001d032502	0	1	0
Zm00001d045373	0	1	0
Zm00001d031041	1	1	0
Zm00001d018575	0	1	0
Zm00001d053272	1	1	0
Zm00001d032380	0	1	0
Zm00001d008706	0	1	0
Zm00001d008499	0	1	0
Zm00001d038857	1	1	0
Zm00001d036322	0	1	0
Zm00001d048734	0	1	0
Zm00001d025722	1	1	0
Zm00001d023636	0	1	0
Zm00001d027512	0	1	0
Zm00001d008597	0	1	0
Zm00001d022175	0	1	0
Zm00001d041308	0	1	0
Zm00001d029482	0	1	0
Zm00001d006588	0	1	0
Zm00001d052083	0	1	0
Zm00001d022267	0	1	0
Zm00001d018157	0	1	0
Zm00001d016100	0	1	0
Zm00001d020445	0	1	0
Zm00001d016826	0	1	0
Zm00001d034196	0	1	0
Zm00001d010877	0	1	0
Zm00001d011069	0	1	0
Zm00001d033886	0	1	0
Zm00001d041819	0	1	0
Zm00001d002129	0	1	0
Zm00001d022627	0	1	0
Zm00001d023431	0	1	0
Zm00001d033496	0	1	0
Zm00001d021295	0	1	0
Zm00001d038861	1	1	0
Zm00001d051590	0	1	0
Zm00001d004960	0	1	0
Zm00001d030069	0	1	0
Zm00001d009591	1	1	0
Zm00001d015474	1	1	0
Zm00001d038616	0	1	0
Zm00001d033038	0	1	0
Zm00001d002068	1	1	0
Zm00001d043439	1	1	0
Zm00001d022107	0	1	0
Zm00001d020877	0	1	0
Zm00001d003276	0	1	0
Zm00001d037258	1	1	0
Zm00001d027723	0	1	0
Zm00001d005293	1	1	0
Zm00001d020412	1	0	0
Zm00001d030623	0	0	0
Zm00001d013221	0	0	0
Zm00001d031253	0	0	0
Zm00001d018810	0	0	0
Zm00001d020355	0	0	0
Zm00001d034410	1	0	0
Zm00001d039852	0	0	0
Zm00001d040463	0	0	0
Zm00001d033993	0	0	0
Zm00001d022265	0	0	0
Zm00001d039563	0	0	0
Zm00001d046626	0	0	0
Zm00001d015449	0	0	0
Zm00001d044191	0	0	0
Zm00001d049160	0	0	0
Zm00001d011799	0	0	0
Zm00001d016865	0	0	0
Zm00001d030340	1	0	0
Zm00001d005457	0	0	0
Zm00001d016736	0	0	0
Zm00001d037323	0	0	0
Zm00001d005794	0	0	0
Zm00001d048568	1	0	0
Zm00001d023373	0	0	0
Zm00001d027442	0	0	0
Zm00001d026689	0	0	0
Zm00001d011757	0	0	0
Zm00001d007096	0	0	0
Zm00001d012868	0	0	0
Zm00001d038481	0	0	0
Zm00001d013819	0	0	0
Zm00001d033525	1	0	0
Zm00001d045080	1	0	0
Zm00001d042130	1	0	0
Zm00001d034705	0	0	0
Zm00001d027259	0	0	0
Zm00001d053649	0	0	0
Zm00001d039840	0	0	0
Zm00001d011147	0	0	0
Zm00001d028901	0	0	0
Zm00001d034894	0	0	0
Zm00001d012689	0	0	0
Zm00001d048564	0	0	0
Zm00001d016991	0	0	0
Zm00001d012237	0	0	0
Zm00001d015515	0	0	0
Zm00001d024756	1	0	0
Zm00001d021060	0	0	0
Zm00001d013166	0	0	0
Zm00001d030109	0	0	0
Zm00001d004348	0	0	0
Zm00001d053016	0	0	0
Zm00001d017537	1	0	0
Zm00001d032420	0	0	0
Zm00001d008874	0	0	0
Zm00001d020220	0	0	0
Zm00001d017949	1	0	0
Zm00001d021447	1	0	0
Zm00001d012517	0	0	0
Zm00001d042454	0	0	0
Zm00001d019518	0	0	0
Zm00001d042887	0	0	0
Zm00001d006894	0	0	0
Zm00001d003645	0	0	0
Zm00001d052306	0	0	0
Zm00001d044763	0	0	0
Zm00001d020013	1	0	0
Zm00001d025021	0	0	0
Zm00001d052933	1	0	0
Zm00001d008645	0	0	0
Zm00001d041968	1	0	0
Zm00001d016081	1	0	0
Zm00001d033098	0	0	0
Zm00001d020762	1	0	0
Zm00001d040641	1	0	0
Zm00001d034424	0	0	0
Zm00001d040888	0	0	0
Zm00001d017967	0	0	0
Zm00001d038894	0	0	0
Zm00001d014703	0	0	0
Zm00001d053928	0	0	0
Zm00001d032272	0	0	0
Zm00001d051746	0	0	0
Zm00001d053987	1	0	0
Zm00001d047839	0	0	0
Zm00001d012685	0	0	0
Zm00001d053998	1	0	0
Zm00001d010564	0	0	0
Zm00001d017049	0	0	0
Zm00001d008242	0	0	0
Zm00001d037503	0	0	0
Zm00001d028512	1	0	0
Zm00001d011005	0	0	0
Zm00001d024858	1	0	0
Zm00001d018600	0	0	0
Zm00001d044086	0	0	0
Zm00001d033553	0	0	0
Zm00001d048299	1	0	0
Zm00001d037786	1	0	0
Zm00001d045425	0	0	0
Zm00001d021127	0	0	0
Zm00001d013485	0	0	0
Zm00001d044821	0	0	0
Zm00001d043287	1	0	0
Zm00001d032896	0	0	0
Zm00001d021764	0	0	0
Zm00001d024409	0	0	0
Zm00001d037114	0	0	0
Zm00001d028705	0	0	0
Zm00001d046587	0	0	0
Zm00001d013937	0	0	0
Zm00001d008996	0	0	0
Zm00001d011233	0	0	0
Zm00001d030310	0	0	0
Zm00001d014564	0	0	0
Zm00001d033874	0	0	0
Zm00001d018504	1	0	0
Zm00001d026051	0	0	0
Zm00001d030398	0	0	0
Zm00001d007105	0	0	0
Zm00001d025616	0	0	0
Zm00001d052951	0	0	0
Zm00001d028485	0	0	0
Zm00001d033316	0	0	0
Zm00001d034028	0	0	0
Zm00001d018972	1	0	0
Zm00001d028756	0	0	0
Zm00001d053763	0	0	0
Zm00001d046488	0	0	0
Zm00001d040297	0	0	0
Zm00001d043465	0	0	0
Zm00001d048138	0	0	0
Zm00001d013967	0	0	0
Zm00001d028056	0	0	0
Zm00001d038970	0	0	0
Zm00001d032336	0	0	0
Zm00001d041956	1	0	0
Zm00001d010754	1	0	0
Zm00001d019145	0	0	0
Zm00001d002632	0	0	0
Zm00001d052816	0	0	0
Zm00001d017742	0	0	0
Zm00001d050747	1	0	0
Zm00001d002001	0	0	0
Zm00001d033634	0	0	0
Zm00001d049965	0	0	0
Zm00001d014467	0	0	0
Zm00001d014175	0	0	0
Zm00001d026253	0	0	0
Zm00001d048672	0	0	0
Zm00001d019956	0	0	0
Zm00001d039331	0	0	0
Zm00001d049138	0	0	0
Zm00001d011211	0	0	0
Zm00001d020971	0	0	0
Zm00001d022420	0	0	0
Zm00001d050000	1	0	0
Zm00001d041912	0	0	0
Zm00001d022456	0	0	0
Zm00001d010579	0	0	0
Zm00001d022053	0	0	0
Zm00001d030103	0	0	0
Zm00001d011283	0	0	0
Zm00001d002680	0	0	0
Zm00001d052442	0	0	0
Zm00001d053680	0	0	0
Zm00001d009859	1	0	0
Zm00001d003040	1	0	0
Zm00001d008890	0	0	0
Zm00001d001871	0	0	0
Zm00001d019988	0	0	0
Zm00001d015292	0	0	0
Zm00001d033050	0	0	0
Zm00001d012593	1	0	0
Zm00001d031494	0	0	0
Zm00001d027597	0	0	0
Zm00001d020557	0	0	0
Zm00001d035608	0	0	0
Zm00001d035954	0	0	0
Zm00001d013635	0	0	0
Zm00001d018756	0	0	0
Zm00001d016542	0	0	0
Zm00001d006749	0	0	0
Zm00001d012274	0	0	0
Zm00001d053882	0	0	0
Zm00001d007073	0	0	0
Zm00001d042436	0	0	0
Zm00001d039118	0	0	0
Zm00001d033714	0	0	0
Zm00001d042582	1	0	0
Zm00001d008587	0	0	0
Zm00001d007585	0	0	0
Zm00001d034440	0	0	0
Zm00001d037362	0	0	0
Zm00001d013184	0	0	0
Zm00001d037112	0	0	0
Zm00001d048180	0	0	0
Zm00001d007202	0	0	0
Zm00001d028689	0	0	0
Zm00001d012514	0	0	0
Zm00001d028167	0	0	0
Zm00001d046438	0	0	0
Zm00001d052104	0	0	0
Zm00001d010585	0	0	0
Zm00001d053109	1	0	0
Zm00001d045580	1	0	0
Zm00001d051468	0	0	0
Zm00001d048454	0	0	0
Zm00001d043932	0	0	0
Zm00001d018891	0	0	0
Zm00001d024030	0	0	0
Zm00001d003895	0	0	0
Zm00001d040221	0	0	0
Zm00001d015374	0	0	0
Zm00001d021016	0	0	0
Zm00001d011684	0	0	0
Zm00001d031061	0	0	0
Zm00001d039595	0	0	0
Zm00001d014446	0	0	0
Zm00001d032384	0	0	0
Zm00001d032148	0	0	0
Zm00001d029074	0	0	0
Zm00001d038522	0	0	0
Zm00001d033049	0	0	0
Zm00001d005359	0	0	0
Zm00001d020359	1	0	0
Zm00001d042290	1	0	0
Zm00001d018260	0	0	0
Zm00001d035076	0	0	0
Zm00001d046157	0	0	0
Zm00001d053868	0	0	0
Zm00001d017429	0	0	0
Zm00001d003903	0	0	0
Zm00001d003197	0	0	0
Zm00001d012936	0	0	0
Zm00001d047535	0	0	0
Zm00001d024763	0	0	0
Zm00001d051652	0	0	0
Zm00001d034699	0	0	0
Zm00001d038924	0	0	0
Zm00001d010956	0	0	0
Zm00001d037729	0	0	0
Zm00001d035542	0	0	0
Zm00001d047451	0	0	0
Zm00001d002591	0	0	0
Zm00001d032443	0	0	0
Zm00001d025586	0	0	0
Zm00001d005926	1	0	0
Zm00001d038797	1	0	0
Zm00001d008359	0	0	0
Zm00001d017097	0	0	0
Zm00001d006697	0	0	0
Zm00001d021677	0	0	0
Zm00001d025141	0	0	0
Zm00001d000230	0	0	0
Zm00001d026285	0	0	0
Zm00001d008757	1	0	0
Zm00001d034317	0	0	0
Zm00001d043144	0	0	0
Zm00001d033957	0	0	0
Zm00001d021494	0	0	0
Zm00001d053103	0	0	0
Zm00001d039415	0	0	0
Zm00001d045812	0	0	0
Zm00001d026501	0	0	0
Zm00001d002649	0	0	0
Zm00001d010928	1	0	0
Zm00001d030220	0	0	0
Zm00001d018366	0	0	0
Zm00001d031281	0	0	0
Zm00001d038764	0	0	0
Zm00001d036483	1	0	0
Zm00001d025816	0	0	0
Zm00001d052034	0	0	0
Zm00001d007167	0	0	0
Zm00001d025130	0	0	0
Zm00001d017492	0	0	0
Zm00001d027298	0	0	0
Zm00001d054079	0	0	0
Zm00001d027312	0	0	0
Zm00001d025099	0	0	0
Zm00001d044513	0	0	0
Zm00001d016655	0	0	0
Zm00001d053055	0	0	0
Zm00001d026231	0	0	0
Zm00001d046332	0	0	0
Zm00001d005063	0	0	0
Zm00001d014445	0	0	0
Zm00001d008411	0	0	0
Zm00001d042811	0	0	0
Zm00001d044599	0	0	0
Zm00001d004480	0	0	0
Zm00001d003590	0	0	0
Zm00001d034915	0	0	0
Zm00001d032889	1	0	0
Zm00001d046531	1	0	0
Zm00001d052298	0	0	0
Zm00001d051928	0	0	0
Zm00001d015799	0	0	0
Zm00001d018718	0	0	0
Zm00001d049995	0	0	0
Zm00001d021642	0	0	0
Zm00001d042397	0	0	0
Zm00001d034610	0	0	0
Zm00001d046322	0	0	0
Zm00001d029822	0	0	0
Zm00001d038989	1	0	0
Zm00001d044324	0	0	0
Zm00001d032322	0	0	0
Zm00001d041973	0	0	0
Zm00001d013417	0	0	0
Zm00001d051272	0	0	0
Zm00001d000039	0	0	0
Zm00001d047759	0	0	0
Zm00001d031745	0	0	0
Zm00001d014689	0	0	0
Zm00001d003470	0	0	0
Zm00001d005535	0	0	0
Zm00001d033469	0	0	0
Zm00001d036987	0	0	0
Zm00001d011144	0	0	0
Zm00001d006330	0	0	0
Zm00001d009493	1	0	0
Zm00001d046935	0	0	0
Zm00001d049007	0	0	0
Zm00001d042767	0	0	0
Zm00001d008369	0	0	0
Zm00001d026668	0	0	0
Zm00001d052760	0	0	0
Zm00001d002607	0	0	0
Zm00001d043009	0	0	0
Zm00001d001774	0	0	0
Zm00001d052335	0	0	0
Zm00001d044806	0	0	0
Zm00001d042449	0	0	0
Zm00001d021204	1	0	0
Zm00001d020019	0	0	0
Zm00001d025640	0	0	0
Zm00001d010399	0	0	0
Zm00001d045051	0	0	0
Zm00001d003372	0	0	0
Zm00001d033420	1	0	0
Zm00001d029248	0	0	0
Zm00001d029932	0	0	0
Zm00001d008925	0	0	0
Zm00001d032854	0	0	0
Zm00001d003302	0	0	0
Zm00001d039177	0	0	0
Zm00001d048503	0	0	0
Zm00001d049643	0	0	0
Zm00001d030638	0	0	0
Zm00001d025545	0	0	0
Zm00001d017046	0	0	0
Zm00001d002857	0	0	0
Zm00001d020702	0	0	0
Zm00001d038752	1	0	0
Zm00001d052715	0	0	0
Zm00001d008559	0	0	0
Zm00001d017547	0	0	0
Zm00001d017773	0	0	0
Zm00001d015468	0	0	0
Zm00001d052489	0	0	0
Zm00001d039769	0	0	0
Zm00001d003812	0	0	0
Zm00001d018155	0	0	0
Zm00001d028742	0	0	0
Zm00001d003185	0	0	0
Zm00001d018464	0	0	0
Zm00001d012607	0	0	0
Zm00001d044443	0	0	0
Zm00001d047201	0	0	0
Zm00001d032661	1	0	0
Zm00001d008911	0	0	0
Zm00001d031222	0	0	0
Zm00001d053807	0	0	0
Zm00001d027883	1	0	0
Zm00001d032435	0	0	0
Zm00001d026039	0	0	0
Zm00001d008737	0	0	0
Zm00001d043261	0	0	0
Zm00001d018144	0	0	0
Zm00001d025860	0	0	0
Zm00001d017152	0	0	0
Zm00001d001995	0	0	0
Zm00001d005161	0	0	0
Zm00001d003048	0	0	0
Zm00001d046915	0	0	0
Zm00001d037240	0	0	0
Zm00001d007151	1	0	0
Zm00001d048047	0	0	0
Zm00001d039770	0	0	0
Zm00001d009548	0	0	0
Zm00001d048191	0	0	0
Zm00001d020429	0	0	0
Zm00001d009270	1	0	0
Zm00001d006623	0	0	0
Zm00001d011393	0	0	0
Zm00001d024134	0	0	0
Zm00001d018801	0	0	0
Zm00001d028484	0	0	0
Zm00001d045154	0	0	0
Zm00001d044201	0	0	0
Zm00001d027317	0	0	0
Zm00001d009352	0	0	0
Zm00001d012292	0	0	0
Zm00001d035115	0	0	0
Zm00001d033168	0	0	0
Zm00001d033503	0	0	0
Zm00001d030533	0	0	0
Zm00001d009522	0	0	0
Zm00001d010462	0	0	0
Zm00001d037247	0	0	0
Zm00001d016902	0	0	0
Zm00001d024752	0	0	0
Zm00001d037182	0	0	0
Zm00001d027707	0	0	0
Zm00001d052322	0	0	0
Zm00001d032686	0	0	0
Zm00001d028170	0	0	0
Zm00001d024853	0	0	0
Zm00001d022414	1	0	0
Zm00001d029573	0	0	0
Zm00001d040067	0	0	0
Zm00001d005740	0	0	0
Zm00001d030299	1	0	0
Zm00001d052910	0	0	0
Zm00001d021699	0	0	0
Zm00001d014094	0	0	0
Zm00001d006256	0	0	0
Zm00001d003751	0	0	0
Zm00001d002739	0	0	0
Zm00001d043853	0	0	0
Zm00001d050134	0	0	0
Zm00001d005065	1	0	0
Zm00001d018416	0	0	0
Zm00001d037556	0	0	0
Zm00001d015234	0	0	0
Zm00001d006788	1	0	0
Zm00001d043273	1	0	0
Zm00001d003382	0	0	0
Zm00001d024424	0	0	0
Zm00001d001797	1	0	0
Zm00001d006052	1	0	0
Zm00001d006110	0	0	0
Zm00001d045174	0	0	0
Zm00001d047758	0	0	0
Zm00001d044488	0	0	0
Zm00001d049714	0	0	0
Zm00001d053746	0	0	0
Zm00001d033040	0	0	0
Zm00001d033286	0	0	0
Zm00001d020978	0	0	0
Zm00001d029716	0	0	0
Zm00001d044283	0	0	0
Zm00001d002410	0	0	0
Zm00001d027846	0	0	0
Zm00001d020272	0	0	0
Zm00001d042349	0	0	0
Zm00001d029920	0	0	0
Zm00001d039568	0	0	0
Zm00001d031152	0	0	0
Zm00001d031753	0	0	0
Zm00001d032584	0	0	0
Zm00001d007490	1	0	0
Zm00001d042266	0	0	0
Zm00001d044327	0	0	0
Zm00001d038608	0	0	0
Zm00001d014419	1	0	0
Zm00001d030530	1	0	0
Zm00001d046155	0	0	0
Zm00001d020238	0	0	0
Zm00001d025922	0	0	0
Zm00001d052776	0	0	0
Zm00001d042276	0	0	0
Zm00001d011780	0	0	0
Zm00001d029720	0	0	0
Zm00001d039711	0	0	0
Zm00001d017282	0	0	0
Zm00001d013097	0	0	0
Zm00001d028451	0	0	0
Zm00001d005969	0	0	0
Zm00001d003213	0	0	0
Zm00001d005824	0	0	0
Zm00001d036177	0	0	0
Zm00001d004626	0	0	0
Zm00001d022367	0	0	0
Zm00001d019182	0	0	0
Zm00001d052842	0	0	0
Zm00001d018959	0	0	0
Zm00001d019148	0	0	0
Zm00001d008397	0	0	0
Zm00001d047775	0	0	0
Zm00001d006153	0	0	0
Zm00001d000123	0	0	0
Zm00001d041056	0	0	0
Zm00001d020707	0	0	0
Zm00001d024934	0	0	0
Zm00001d007768	0	0	0
Zm00001d011454	0	0	0
Zm00001d029303	0	0	0
Zm00001d043091	0	0	0
Zm00001d039524	0	0	0
Zm00001d038143	0	0	0
Zm00001d026383	0	0	0
Zm00001d018983	0	0	0
Zm00001d052253	0	0	0
Zm00001d015618	0	0	0
Zm00001d034091	0	0	0
Zm00001d040298	0	0	0
Zm00001d038355	0	0	0
Zm00001d038712	0	0	0
Zm00001d017167	0	0	0
Zm00001d017991	0	0	0
Zm00001d052987	0	0	0
Zm00001d011003	0	0	0
Zm00001d032265	0	0	0
Zm00001d024532	0	0	0
Zm00001d012922	0	0	0
Zm00001d045210	0	0	0
Zm00001d038504	0	0	0
Zm00001d034977	0	0	0
Zm00001d047842	0	0	0
Zm00001d041850	0	0	0
Zm00001d038904	0	0	0
Zm00001d014413	0	0	0
Zm00001d048789	0	0	0
Zm00001d009231	0	0	0
Zm00001d051149	0	0	0
Zm00001d024823	0	0	0
Zm00001d048263	0	0	0
Zm00001d017920	0	0	0
Zm00001d007849	0	0	0
Zm00001d029123	0	0	0
Zm00001d008815	0	0	0
Zm00001d011829	0	0	0
Zm00001d039039	0	0	0
Zm00001d045481	0	0	0
Zm00001d032947	0	0	0
Zm00001d002871	0	0	0
Zm00001d020129	1	0	0
Zm00001d005252	0	0	0
Zm00001d043015	0	0	0
Zm00001d022442	0	0	0
Zm00001d027511	0	0	0
Zm00001d040611	0	0	0
Zm00001d019337	0	0	0
Zm00001d039006	0	0	0
Zm00001d040839	0	0	0
Zm00001d001974	0	0	0
Zm00001d014168	0	0	0
Zm00001d018488	0	0	0
Zm00001d013552	1	0	0
Zm00001d008816	0	0	0
Zm00001d018195	0	0	0
Zm00001d042438	0	0	0
Zm00001d018470	0	0	0
Zm00001d032576	0	0	0
Zm00001d052376	0	0	0
Zm00001d014116	0	0	0
Zm00001d000241	0	0	0
Zm00001d029287	0	0	0
Zm00001d021491	0	0	0
Zm00001d046263	0	0	0
Zm00001d012029	0	0	0
Zm00001d019497	0	0	0
Zm00001d014491	0	0	0
Zm00001d023760	0	0	0
Zm00001d017357	0	0	0
Zm00001d010670	0	0	0
Zm00001d003847	0	0	0
Zm00001d041994	0	0	0
Zm00001d031457	0	0	0
Zm00001d006948	0	0	0
Zm00001d005846	0	0	0
Zm00001d028258	0	0	0
Zm00001d018405	0	0	0
Zm00001d051883	0	0	0
Zm00001d020615	0	0	0
Zm00001d016276	0	0	0
Zm00001d034401	0	0	0
Zm00001d028941	0	0	0
Zm00001d020821	0	0	0
Zm00001d046947	0	0	0
Zm00001d022374	0	0	0
Zm00001d000247	0	0	0
Zm00001d042451	0	0	0
Zm00001d013989	0	0	0
Zm00001d026654	0	0	0
Zm00001d052945	1	0	0
Zm00001d012567	0	0	0
Zm00001d035082	0	0	0
Zm00001d017926	0	0	0
Zm00001d029899	0	0	0
Zm00001d038195	0	0	0
Zm00001d006757	1	0	0
Zm00001d047570	0	0	0
Zm00001d032222	0	0	0
Zm00001d044017	0	0	0
Zm00001d043188	0	0	0
Zm00001d008529	0	0	0
Zm00001d038599	0	0	0
Zm00001d037180	0	0	0
Zm00001d042898	0	0	0
Zm00001d013261	0	0	0
Zm00001d004208	0	0	0
Zm00001d051069	0	0	0
Zm00001d052618	1	0	0
Zm00001d005513	0	0	0
Zm00001d013923	0	0	0
Zm00001d019117	0	0	0
Zm00001d002853	0	0	0
Zm00001d008377	0	0	0
Zm00001d034781	0	0	0
Zm00001d032175	0	0	0
Zm00001d021020	0	0	0
Zm00001d011158	0	0	0
Zm00001d024587	0	0	0
Zm00001d004804	0	0	0
Zm00001d042268	0	0	0
Zm00001d019343	0	0	0
Zm00001d041346	0	0	0
Zm00001d046553	0	0	0
Zm00001d025178	0	0	0
Zm00001d031289	0	0	0
Zm00001d031667	0	0	0
Zm00001d054002	0	0	0
Zm00001d034240	1	0	0
Zm00001d012087	0	0	0
Zm00001d012855	0	0	0
Zm00001d007573	0	0	0
Zm00001d051161	0	0	0
Zm00001d002066	0	0	0
Zm00001d044515	1	0	0
Zm00001d041154	0	0	0
Zm00001d029410	0	0	0
Zm00001d042480	0	0	0
Zm00001d021930	0	0	0
Zm00001d005373	0	0	0
Zm00001d039786	0	0	0
Zm00001d002630	0	0	0
Zm00001d045158	0	0	0
Zm00001d011745	0	0	0
Zm00001d052205	0	0	0
Zm00001d051457	0	0	0
Zm00001d011997	1	0	0
Zm00001d028924	0	0	0
Zm00001d011720	0	0	0
